Date,Num Highs,Num Lows,Strength
2010-11-11,197,18,91.6279069767442
2010-11-12,180,21,89.55223880597015
2010-11-15,173,22,88.71794871794872
2010-11-16,133,28,82.6086956521739
2010-11-17,139,33,80.81395348837209
2010-11-18,181,26,87.43961352657004
2010-11-19,184,29,86.3849765258216
2010-11-22,185,28,86.85446009389672
2010-11-23,153,35,81.38297872340425
2010-11-24,187,31,85.77981651376146
2010-11-26,167,35,82.67326732673267
2010-11-29,165,33,83.33333333333334
2010-11-30,154,38,80.20833333333334
2010-12-01,189,26,87.90697674418605
2010-12-02,207,16,92.82511210762333
2010-12-03,208,15,93.27354260089686
2010-12-06,203,20,91.03139013452916
2010-12-07,201,17,92.20183486238533
2010-12-08,209,17,92.47787610619469
2010-12-09,212,14,93.80530973451329
2010-12-10,223,13,94.49152542372882
2010-12-13,221,14,94.04255319148936
2010-12-14,224,15,93.72384937238492
2010-12-15,210,16,92.92035398230088
2010-12-16,213,15,93.42105263157896
2010-12-17,221,15,93.64406779661016
2010-12-20,229,15,93.85245901639344
2010-12-21,232,14,94.3089430894309
2010-12-22,242,12,95.2755905511811
2010-12-23,234,16,93.6
2010-12-27,232,15,93.92712550607288
2010-12-28,235,14,94.37751004016064
2010-12-29,235,14,94.37751004016064
2010-12-30,229,14,94.23868312757202
2010-12-31,231,14,94.28571428571428
2011-01-03,251,11,95.80152671755724
2011-01-04,238,8,96.7479674796748
2011-01-05,247,7,97.24409448818898
2011-01-06,237,8,96.73469387755102
2011-01-07,233,7,97.08333333333331
2011-01-10,232,7,97.07112970711296
2011-01-11,238,4,98.34710743801654
2011-01-12,248,4,98.4126984126984
2011-01-13,251,5,98.046875
2011-01-14,262,5,98.12734082397004
2011-01-18,259,4,98.47908745247148
2011-01-19,242,5,97.97570850202428
2011-01-20,254,4,98.44961240310076
2011-01-21,253,6,97.68339768339769
2011-01-24,258,4,98.47328244274809
2011-01-25,256,5,98.08429118773944
2011-01-26,262,7,97.39776951672864
2011-01-27,261,7,97.38805970149254
2011-01-28,223,10,95.70815450643777
2011-01-31,241,10,96.01593625498008
2011-02-01,261,8,97.02602230483272
2011-02-02,253,6,97.68339768339769
2011-02-03,251,8,96.91119691119692
2011-02-04,258,7,97.35849056603772
2011-02-07,266,8,97.08029197080292
2011-02-08,273,6,97.8494623655914
2011-02-09,269,7,97.46376811594205
2011-02-10,270,7,97.47292418772562
2011-02-11,280,8,97.2222222222222
2011-02-14,272,10,96.45390070921984
2011-02-15,273,8,97.15302491103202
2011-02-16,279,9,96.875
2011-02-17,283,9,96.91780821917808
2011-02-18,280,7,97.5609756097561
2011-02-22,246,10,96.09375
2011-02-23,220,14,94.017094017094
2011-02-24,218,15,93.56223175965664
2011-02-25,257,11,95.8955223880597
2011-02-28,258,10,96.26865671641792
2011-03-01,227,11,95.3781512605042
2011-03-02,228,14,94.21487603305783
2011-03-03,260,12,95.58823529411764
2011-03-04,244,11,95.68627450980392
2011-03-07,226,11,95.35864978902954
2011-03-08,247,9,96.484375
2011-03-09,243,9,96.42857142857144
2011-03-10,197,11,94.71153846153844
2011-03-11,215,9,95.98214285714286
2011-03-14,187,11,94.44444444444444
2011-03-15,158,14,91.86046511627907
2011-03-16,97,20,82.90598290598291
2011-03-17,135,15,90.0
2011-03-18,144,12,92.3076923076923
2011-03-21,201,10,95.260663507109
2011-03-22,180,11,94.24083769633508
2011-03-23,184,13,93.4010152284264
2011-03-24,216,12,94.73684210526316
2011-03-25,217,12,94.75982532751092
2011-03-28,206,12,94.4954128440367
2011-03-29,224,11,95.31914893617022
2011-03-30,247,12,95.36679536679536
2011-03-31,240,14,94.48818897637796
2011-04-01,252,13,95.09433962264151
2011-04-04,248,14,94.65648854961832
2011-04-05,254,14,94.77611940298507
2011-04-06,262,11,95.97069597069596
2011-04-07,252,10,96.18320610687024
2011-04-08,236,11,95.54655870445345
2011-04-11,237,12,95.18072289156626
2011-04-12,218,12,94.78260869565216
2011-04-13,222,9,96.1038961038961
2011-04-14,222,12,94.87179487179486
2011-04-15,242,11,95.65217391304348
2011-04-18,202,14,93.51851851851852
2011-04-19,214,14,93.859649122807
2011-04-20,249,13,95.0381679389313
2011-04-21,256,14,94.81481481481482
2011-04-25,249,12,95.40229885057472
2011-04-26,264,11,96.0
2011-04-27,276,12,95.83333333333334
2011-04-28,280,12,95.8904109589041
2011-04-29,278,12,95.86206896551724
2011-05-02,272,13,95.43859649122808
2011-05-03,265,12,95.66787003610108
2011-05-04,246,9,96.47058823529412
2011-05-05,233,13,94.71544715447156
2011-05-06,245,12,95.3307392996109
2011-05-09,254,14,94.77611940298507
2011-05-10,268,12,95.71428571428572
2011-05-11,252,11,95.81749049429658
2011-05-12,260,10,96.29629629629628
2011-05-13,242,14,94.53125
2011-05-16,229,15,93.85245901639344
2011-05-17,220,13,94.4206008583691
2011-05-18,244,13,94.94163424124513
2011-05-19,245,13,94.96124031007751
2011-05-20,242,14,94.53125
2011-05-23,211,14,93.7777777777778
2011-05-24,206,15,93.21266968325791
2011-05-25,211,17,92.5438596491228
2011-05-26,219,17,92.79661016949152
2011-05-27,226,16,93.38842975206612
2011-05-31,247,15,94.27480916030534
2011-06-01,191,18,91.38755980861244
2011-06-02,188,19,90.82125603864736
2011-06-03,147,23,86.47058823529412
2011-06-06,122,27,81.87919463087249
2011-06-07,134,27,83.22981366459628
2011-06-08,123,32,79.35483870967742
2011-06-09,140,29,82.84023668639054
2011-06-10,97,33,74.61538461538461
2011-06-13,106,30,77.94117647058823
2011-06-14,136,28,82.92682926829268
2011-06-15,95,32,74.80314960629921
2011-06-16,103,33,75.73529411764706
2011-06-17,111,31,78.16901408450704
2011-06-20,132,28,82.5
2011-06-21,160,26,86.02150537634408
2011-06-22,151,27,84.8314606741573
2011-06-23,138,26,84.14634146341463
2011-06-24,124,31,80.0
2011-06-27,135,28,82.82208588957054
2011-06-28,170,26,86.73469387755102
2011-06-29,186,22,89.42307692307693
2011-06-30,201,21,90.54054054054052
2011-07-01,227,18,92.6530612244898
2011-07-05,217,21,91.17647058823528
2011-07-06,224,20,91.8032786885246
2011-07-07,246,18,93.18181818181816
2011-07-08,219,21,91.25
2011-07-11,191,30,86.42533936651584
2011-07-12,185,34,84.47488584474885
2011-07-13,189,34,84.75336322869956
2011-07-14,170,35,82.92682926829268
2011-07-15,178,32,84.76190476190476
2011-07-18,157,37,80.9278350515464
2011-07-19,183,36,83.56164383561644
2011-07-20,181,32,84.97652582159625
2011-07-21,194,29,86.99551569506725
2011-07-22,191,27,87.61467889908256
2011-07-25,186,32,85.3211009174312
2011-07-26,176,31,85.02415458937197
2011-07-27,133,44,75.14124293785311
2011-07-28,129,46,73.71428571428571
2011-07-29,109,47,69.87179487179486
2011-08-01,97,52,65.1006711409396
2011-08-02,47,75,38.52459016393443
2011-08-03,58,67,46.400000000000006
2011-08-04,6,106,5.357142857142857
2011-08-05,18,107,14.4
2011-08-08,1,188,0.5291005291005291
2011-08-09,11,119,8.461538461538462
2011-08-10,3,179,1.6483516483516485
2011-08-11,15,115,11.538461538461538
2011-08-12,20,105,16.0
2011-08-15,37,82,31.09243697478992
2011-08-16,31,90,25.6198347107438
2011-08-17,34,91,27.200000000000003
2011-08-18,14,159,8.092485549132949
2011-08-19,11,176,5.88235294117647
2011-08-22,14,177,7.329842931937172
2011-08-23,29,133,17.901234567901234
2011-08-24,43,109,28.289473684210524
2011-08-25,29,142,16.95906432748538
2011-08-26,39,116,25.161290322580644
2011-08-29,64,70,47.76119402985074
2011-08-30,70,70,50.0
2011-08-31,72,58,55.38461538461539
2011-09-01,64,92,41.02564102564102
2011-09-02,43,134,24.293785310734464
2011-09-06,41,150,21.46596858638744
2011-09-07,62,109,36.25730994152047
2011-09-08,55,125,30.55555555555556
2011-09-09,33,163,16.83673469387755
2011-09-12,38,164,18.81188118811881
2011-09-13,48,146,24.742268041237114
2011-09-14,56,118,32.18390804597701
2011-09-15,68,94,41.9753086419753
2011-09-16,75,94,44.37869822485207
2011-09-19,70,122,36.45833333333333
2011-09-20,69,128,35.025380710659896
2011-09-21,49,174,21.973094170403588
2011-09-22,27,210,11.39240506329114
2011-09-23,34,195,14.847161572052403
2011-09-26,42,171,19.718309859154928
2011-09-27,55,155,26.1904761904762
2011-09-28,36,183,16.43835616438356
2011-09-29,41,173,19.15887850467289
2011-09-30,26,207,11.158798283261802
2011-10-03,15,229,6.147540983606557
2011-10-04,19,209,8.333333333333332
2011-10-05,17,185,8.415841584158416
2011-10-06,31,139,18.23529411764705
2011-10-07,35,165,17.5
2011-10-10,58,93,38.41059602649007
2011-10-11,61,94,39.35483870967742
2011-10-12,64,71,47.40740740740741
2011-10-13,63,81,43.75
2011-10-14,75,59,55.970149253731336
2011-10-17,63,104,37.72455089820359
2011-10-18,77,53,59.23076923076923
2011-10-19,65,75,46.42857142857143
2011-10-20,69,63,52.27272727272727
2011-10-21,88,45,66.16541353383458
2011-10-24,97,31,75.78125
2011-10-25,76,50,60.31746031746032
2011-10-26,86,41,67.71653543307087
2011-10-27,122,23,84.13793103448276
2011-10-28,118,22,84.28571428571429
2011-10-31,92,33,73.6
2011-11-01,58,54,51.78571428571429
2011-11-02,84,46,64.61538461538461
2011-11-03,100,32,75.75757575757575
2011-11-04,95,34,73.64341085271317
2011-11-07,103,34,75.18248175182481
2011-11-08,114,24,82.6086956521739
2011-11-09,71,64,52.59259259259259
2011-11-10,85,53,61.59420289855072
2011-11-11,106,36,74.64788732394366
2011-11-14,96,49,66.20689655172414
2011-11-15,101,44,69.6551724137931
2011-11-16,80,58,57.971014492753625
2011-11-17,57,72,44.18604651162791
2011-11-18,66,68,49.25373134328358
2011-11-21,46,88,34.32835820895522
2011-11-22,44,96,31.428571428571427
2011-11-23,18,130,12.162162162162163
2011-11-25,22,133,14.193548387096774
2011-11-28,49,99,33.108108108108105
2011-11-29,62,98,38.75
2011-11-30,91,51,64.08450704225352
2011-12-01,91,59,60.66666666666667
2011-12-02,87,57,60.41666666666666
2011-12-05,97,45,68.30985915492957
2011-12-06,100,46,68.4931506849315
2011-12-07,102,41,71.32867132867133
2011-12-08,80,69,53.69127516778524
2011-12-09,97,51,65.54054054054053
2011-12-12,82,71,53.59477124183007
2011-12-13,72,86,45.56962025316456
2011-12-14,65,92,41.40127388535032
2011-12-15,74,88,45.67901234567901
2011-12-16,74,84,46.83544303797469
2011-12-19,68,97,41.21212121212121
2011-12-20,97,70,58.08383233532935
2011-12-21,106,71,59.88700564971752
2011-12-22,106,66,61.627906976744185
2011-12-23,117,58,66.85714285714286
2011-12-27,122,64,65.59139784946237
2011-12-28,108,68,61.36363636363637
2011-12-29,123,67,64.73684210526316
2011-12-30,111,64,63.42857142857142
2012-01-03,118,54,68.6046511627907
2012-01-04,121,56,68.36158192090396
2012-01-05,121,52,69.94219653179191
2012-01-06,115,52,68.8622754491018
2012-01-09,119,43,73.4567901234568
2012-01-10,124,34,78.48101265822784
2012-01-11,119,36,76.77419354838709
2012-01-12,122,34,78.2051282051282
2012-01-13,119,41,74.375
2012-01-17,120,42,74.07407407407408
2012-01-18,134,34,79.76190476190477
2012-01-19,141,26,84.4311377245509
2012-01-20,138,25,84.66257668711657
2012-01-23,133,24,84.71337579617835
2012-01-24,131,21,86.18421052631578
2012-01-25,145,20,87.87878787878788
2012-01-26,137,25,84.5679012345679
2012-01-27,133,23,85.25641025641025
2012-01-30,129,26,83.22580645161291
2012-01-31,128,26,83.11688311688312
2012-02-01,152,22,87.35632183908046
2012-02-02,153,20,88.4393063583815
2012-02-03,174,18,90.625
2012-02-06,173,17,91.05263157894736
2012-02-07,171,19,90.0
2012-02-08,171,16,91.44385026737967
2012-02-09,172,16,91.48936170212764
2012-02-10,161,19,89.44444444444444
2012-02-13,171,20,89.52879581151832
2012-02-14,161,20,88.95027624309392
2012-02-15,154,19,89.01734104046243
2012-02-16,177,14,92.67015706806284
2012-02-17,180,16,91.83673469387756
2012-02-21,176,14,92.63157894736842
2012-02-22,173,15,92.02127659574468
2012-02-23,182,13,93.33333333333331
2012-02-24,185,10,94.87179487179486
2012-02-27,190,14,93.1372549019608
2012-02-28,186,14,93.0
2012-02-29,181,19,90.5
2012-03-01,185,18,91.13300492610836
2012-03-02,180,17,91.37055837563452
2012-03-05,181,19,90.5
2012-03-06,146,23,86.3905325443787
2012-03-07,165,21,88.70967741935483
2012-03-08,184,19,90.64039408866996
2012-03-09,195,17,91.98113207547168
2012-03-12,196,19,91.16279069767442
2012-03-13,222,14,94.0677966101695
2012-03-14,213,17,92.6086956521739
2012-03-15,219,16,93.19148936170212
2012-03-16,223,17,92.91666666666669
2012-03-19,225,16,93.3609958506224
2012-03-20,214,16,93.04347826086956
2012-03-21,213,17,92.6086956521739
2012-03-22,200,19,91.324200913242
2012-03-23,207,20,91.18942731277532
2012-03-26,231,17,93.14516129032258
2012-03-27,224,18,92.56198347107438
2012-03-28,210,19,91.70305676855897
2012-03-29,211,17,92.5438596491228
2012-03-30,217,19,91.94915254237289
2012-04-02,233,18,92.82868525896414
2012-04-03,222,20,91.73553719008264
2012-04-04,204,23,89.86784140969164
2012-04-05,196,27,87.89237668161435
2012-04-09,179,27,86.89320388349515
2012-04-10,125,34,78.61635220125787
2012-04-11,151,29,83.88888888888889
2012-04-12,180,23,88.66995073891626
2012-04-13,153,30,83.60655737704919
2012-04-16,163,33,83.16326530612244
2012-04-17,191,26,88.0184331797235
2012-04-18,182,30,85.84905660377359
2012-04-19,170,28,85.85858585858585
2012-04-20,178,29,85.99033816425121
2012-04-23,155,33,82.4468085106383
2012-04-24,163,31,84.02061855670104
2012-04-25,186,28,86.91588785046729
2012-04-26,192,28,87.27272727272727
2012-04-27,194,25,88.58447488584474
2012-04-30,193,25,88.53211009174312
2012-05-01,196,23,89.49771689497716
2012-05-02,197,25,88.73873873873875
2012-05-03,178,29,85.99033816425121
2012-05-04,160,30,84.21052631578947
2012-05-07,155,32,82.88770053475936
2012-05-08,149,36,80.54054054054053
2012-05-09,142,34,80.68181818181817
2012-05-10,150,31,82.87292817679558
2012-05-11,144,34,80.89887640449437
2012-05-14,127,43,74.70588235294117
2012-05-15,119,52,69.5906432748538
2012-05-16,114,52,68.67469879518072
2012-05-17,77,57,57.46268656716418
2012-05-18,65,63,50.78125
2012-05-21,93,56,62.41610738255034
2012-05-22,103,57,64.375
2012-05-23,108,50,68.35443037974683
2012-05-24,113,52,68.48484848484848
2012-05-25,110,51,68.32298136645963
2012-05-29,128,47,73.14285714285714
2012-05-30,104,57,64.59627329192547
2012-05-31,104,60,63.41463414634146
2012-06-01,67,72,48.20143884892087
2012-06-04,67,74,47.5177304964539
2012-06-05,73,67,52.142857142857146
2012-06-06,99,50,66.44295302013423
2012-06-07,96,52,64.86486486486487
2012-06-08,113,49,69.75308641975309
2012-06-11,96,62,60.75949367088608
2012-06-12,113,56,66.86390532544378
2012-06-13,105,62,62.87425149700599
2012-06-14,115,57,66.86046511627907
2012-06-15,137,48,74.05405405405405
2012-06-18,144,52,73.46938775510205
2012-06-19,157,43,78.5
2012-06-20,156,41,79.18781725888326
2012-06-21,118,56,67.81609195402298
2012-06-22,124,56,68.88888888888889
2012-06-25,110,72,60.43956043956044
2012-06-26,108,70,60.67415730337079
2012-06-27,119,60,66.4804469273743
2012-06-28,122,57,68.15642458100558
2012-06-29,162,44,78.64077669902912
2012-07-02,163,41,79.90196078431373
2012-07-03,172,37,82.29665071770334
2012-07-05,162,39,80.59701492537313
2012-07-06,147,48,75.38461538461539
2012-07-09,147,51,74.24242424242425
2012-07-10,142,58,71.0
2012-07-11,139,58,70.55837563451777
2012-07-12,131,63,67.5257731958763
2012-07-13,155,55,73.80952380952381
2012-07-16,154,59,72.30046948356808
2012-07-17,164,55,74.88584474885845
2012-07-18,176,55,76.19047619047619
2012-07-19,174,52,76.99115044247787
2012-07-20,158,60,72.47706422018348
2012-07-23,143,62,69.7560975609756
2012-07-24,131,64,67.17948717948717
2012-07-25,128,67,65.64102564102564
2012-07-26,154,53,74.39613526570048
2012-07-27,182,45,80.1762114537445
2012-07-30,181,41,81.53153153153153
2012-07-31,175,42,80.64516129032258
2012-08-01,167,47,78.03738317757009
2012-08-02,151,52,74.38423645320196
2012-08-03,184,41,81.77777777777779
2012-08-06,183,36,83.56164383561644
2012-08-07,186,30,86.11111111111111
2012-08-08,194,28,87.38738738738738
2012-08-09,190,28,87.1559633027523
2012-08-10,193,28,87.33031674208145
2012-08-13,189,28,87.09677419354838
2012-08-14,187,31,85.77981651376146
2012-08-15,198,28,87.61061946902655
2012-08-16,205,24,89.51965065502183
2012-08-17,210,24,89.74358974358975
2012-08-20,206,22,90.35087719298248
2012-08-21,194,24,88.9908256880734
2012-08-22,190,23,89.2018779342723
2012-08-23,170,27,86.29441624365482
2012-08-24,187,25,88.20754716981132
2012-08-27,182,30,85.84905660377359
2012-08-28,184,29,86.3849765258216
2012-08-29,191,27,87.61467889908256
2012-08-30,175,31,84.9514563106796
2012-08-31,182,28,86.66666666666667
2012-09-04,182,28,86.66666666666667
2012-09-05,175,31,84.9514563106796
2012-09-06,220,24,90.1639344262295
2012-09-07,215,17,92.67241379310344
2012-09-10,205,18,91.92825112107624
2012-09-11,207,15,93.24324324324324
2012-09-12,209,15,93.30357142857144
2012-09-13,234,13,94.73684210526316
2012-09-14,236,13,94.77911646586344
2012-09-17,230,13,94.65020576131688
2012-09-18,228,14,94.21487603305783
2012-09-19,226,13,94.56066945606696
2012-09-20,228,16,93.44262295081968
2012-09-21,231,18,92.7710843373494
2012-09-24,226,19,92.24489795918367
2012-09-25,201,22,90.13452914798206
2012-09-26,190,20,90.47619047619048
2012-09-27,202,20,90.990990990991
2012-09-28,199,22,90.04524886877829
2012-10-01,201,23,89.73214285714286
