,PCR
2014-09-30,12.998851804238695
2014-10-01,16.038561604630125
2014-10-02,10.886839360102327
2014-10-03,21.14364008500615
2014-10-06,43.643833126617956
2014-10-07,40.58511920454575
2014-10-08,38.56529621701677
2014-10-09,31.624769309619506
2014-10-10,21.567511078636283
2014-10-13,14.392189481581346
2014-10-14,9.599117730826775
2014-10-15,6.616026875531532
2014-10-16,4.810205761441513
2014-10-17,13.478723517222958
2014-10-20,10.728994541733636
2014-10-21,29.426024997823564
2014-10-22,39.561285980878615
2014-10-23,27.113359470650988
2014-10-24,35.68443519745279
2014-10-27,36.49303085299647
2014-10-28,31.032499538002032
2014-10-29,25.957416523388442
2014-10-30,18.66161219846553
2014-10-31,37.042840872698726
2014-11-03,56.974889750778836
2014-11-04,55.66259120478105
2014-11-05,42.38195812905686
2014-11-06,41.07717091859141
2014-11-07,30.53250127989598
2014-11-10,46.73820098914319
2014-11-11,36.48696401070592
2014-11-12,34.972609698865966
2014-11-13,41.172005661852296
2014-11-14,53.85179514492111
2014-11-17,66.76963113224735
2014-11-18,72.34458218690577
2014-11-19,81.1185099262314
2014-11-20,74.05306935933004
2014-11-21,78.3447986545033
2014-11-24,84.74302317586786
2014-11-25,86.41639439362052
2014-11-26,72.38654625069813
2014-11-28,60.64093106801561
2014-12-01,48.6195926049022
2014-12-02,47.250276932741976
2014-12-03,39.72563026289941
2014-12-04,34.73683146084773
2014-12-05,29.720816593174476
2014-12-08,52.05029122721336
2014-12-09,49.55296102991655
2014-12-10,33.25873514789211
2014-12-11,22.913849497857257
2014-12-12,16.618770745946474
2014-12-15,11.253256111724761
2014-12-16,8.082347711344323
2014-12-17,6.178060070245922
2014-12-18,6.016466581513273
2014-12-19,28.946810937597736
2014-12-22,42.19137535933417
2014-12-23,60.70991256141152
2014-12-24,71.99875575404398
2014-12-26,68.4078641256373
2014-12-29,74.7832114481521
2014-12-30,60.564134193365284
2014-12-31,47.27881100876607
2015-01-02,59.485739847344625
2015-01-05,39.789222039360254
2015-01-06,26.707899712001403
2015-01-07,40.7374634570705
2015-01-08,28.239247226510003
2015-01-09,49.10834149542213
2015-01-12,43.78343876931305
2015-01-13,33.54649641873869
2015-01-14,29.562889777698768
2015-01-15,20.323960517084547
2015-01-16,15.040533008627065
2015-01-20,14.541419076368962
2015-01-21,28.394562409722855
2015-01-22,40.01398993245615
2015-01-23,51.922896300562876
2015-01-26,37.2591780627481
2015-01-27,32.28207456229104
2015-01-28,21.999642428544828
2015-01-29,20.630820803314002
2015-01-30,13.955242855449198
2015-02-02,14.048321707163879
2015-02-03,9.86821023217217
2015-02-04,37.1678929968972
2015-02-05,48.52820054536454
2015-02-06,40.14091129544508
2015-02-09,30.46442827701189
2015-02-10,20.99476036939655
2015-02-11,21.956487516369478
2015-02-12,29.16422209227567
2015-02-13,49.245800063066575
2015-02-17,61.539594950008684
2015-02-18,66.7677134254101
2015-02-19,70.22451079504685
2015-02-20,76.53791479459052
2015-02-23,82.2533314447221
2015-02-24,71.476234829982
2015-02-25,74.85796429269537
2015-02-26,61.66600701834103
2015-02-27,50.72485679596792
2015-03-02,45.62318067567688
2015-03-03,57.6349498657731
2015-03-04,46.12844666335235
2015-03-05,49.87597383762425
2015-03-06,45.057625657683126
2015-03-09,36.1461745923022
2015-03-10,33.794055222358885
2015-03-11,28.68477984386652
2015-03-12,25.30840517187333
2015-03-13,26.675036323871797
2015-03-16,17.94022793362684
2015-03-17,15.775473281838439
2015-03-18,11.464325016403485
2015-03-19,17.77496431949437
2015-03-20,36.00481962337387
2015-03-23,51.55484729850827
2015-03-24,63.189508118480155
2015-03-25,45.06396154809041
2015-03-26,33.91716470894491
2015-03-27,48.61537652468446
2015-03-30,32.630363008822805
2015-03-31,53.13116792948881
2015-04-01,45.60311837037012
2015-04-02,30.94286633208397
2015-04-06,20.753538596337012
2015-04-07,46.36683333841007
2015-04-08,55.27067780692286
2015-04-09,59.08908158360285
2015-04-10,61.614117328304665
2015-04-13,71.84099037147139
2015-04-14,72.12537034877674
2015-04-15,56.3064421818471
2015-04-16,61.77262857685386
2015-04-17,47.69861361992975
2015-04-20,32.77558780090047
2015-04-21,50.815839148021304
2015-04-22,46.41380026436386
2015-04-23,58.61795798837256
2015-04-24,47.35301117516943
2015-04-27,53.76141183915032
2015-04-28,46.12105759354048
2015-04-29,43.288478351642574
2015-04-30,32.84095963239478
2015-05-01,23.655649280067124
2015-05-04,35.82549965589
2015-05-05,53.90250961423365
2015-05-06,36.92879599601495
2015-05-07,25.963115327223367
2015-05-08,21.417274136400113
2015-05-11,44.37263630598769
2015-05-12,49.756848268557114
2015-05-13,45.986148534056206
2015-05-14,59.73460241030093
2015-05-15,62.23379178896712
2015-05-18,70.52707846049718
2015-05-19,55.43922016881377
2015-05-20,61.40221587350317
2015-05-21,67.16349289994089
2015-05-22,47.115835970674546
2015-05-26,44.13961749199759
2015-05-27,30.434578641416042
2015-05-28,46.6343480045754
2015-05-29,33.47536446258177
2015-06-01,50.19244904515879
2015-06-02,42.006634941737296
2015-06-03,58.86662021327985
2015-06-04,71.51281925613605
2015-06-05,67.70780173982006
2015-06-08,65.1580528145807
2015-06-09,63.445197520856745
2015-06-10,57.36052228348069
2015-06-11,71.32421132130712
2015-06-12,71.80967425976068
2015-06-15,54.40991027903278
2015-06-16,44.55808162470607
2015-06-17,42.255863328376535
2015-06-18,58.139367987742276
2015-06-19,51.2575407203499
2015-06-22,49.092753860407136
2015-06-23,61.65733663352146
2015-06-24,60.90617951522068
2015-06-25,72.45644619529374
2015-06-26,58.43784276873893
2015-06-29,39.92225161730473
2015-06-30,26.617389304898925
2015-07-01,17.797507561317747
2015-07-02,29.77129359357022
2015-07-06,23.048966843791906
2015-07-07,26.13991093006682
2015-07-08,17.751667464140052
2015-07-09,11.857144690297652
2015-07-10,12.303465494065167
2015-07-13,15.461903287294119
2015-07-14,40.637152461067785
2015-07-15,43.02922358803075
2015-07-16,34.373745561807844
2015-07-17,25.51237461631605
2015-07-20,47.357352089964685
2015-07-21,60.97106792808008
2015-07-22,45.056141661524556
2015-07-23,50.91764492833735
2015-07-24,34.28856091102541
2015-07-27,22.891379602330815
2015-07-28,16.419767983786027
2015-07-29,29.891738638582364
2015-07-30,38.86406945459794
2015-07-31,58.55398356132877
2015-08-03,44.94350069192291
2015-08-04,31.508707542863274
2015-08-05,21.884911622058144
2015-08-06,15.086364764737397
2015-08-07,10.172206758485354
2015-08-10,6.868511443507777
2015-08-11,14.616460948871207
2015-08-12,10.03797270298388
2015-08-13,6.783103635481506
2015-08-14,5.844498141249589
2015-08-17,12.332230157251034
2015-08-18,13.477660993922614
2015-08-19,19.516702575242803
2015-08-20,13.184895479346537
2015-08-21,8.921706403791264
2015-08-24,5.947993172453988
2015-08-25,3.997158412688987
2015-08-26,7.21126154044364
2015-08-27,4.86738417051596
2015-08-28,4.1265152058748
2015-08-31,5.533169817777302
2015-09-01,15.547594079294926
2015-09-02,11.97349123249174
2015-09-03,10.138929017785124
2015-09-04,14.675781630061442
2015-09-08,9.803484579222351
2015-09-09,18.851140968700097
2015-09-10,16.44941316842207
2015-09-11,11.687761545251957
2015-09-14,8.01691401990127
2015-09-15,5.3562528819721535
2015-09-16,3.6105170374808555
2015-09-17,4.884407544607174
2015-09-18,5.1476182018267655
2015-09-21,3.5689308816127867
2015-09-22,33.97338222392517
2015-09-23,22.98657492028772
2015-09-24,22.5931300049436
2015-09-25,15.120120958611565
2015-09-28,12.100828508905236
2015-09-29,8.07273961138311
2015-09-30,5.38606604059312
2015-10-01,9.853389998753748
2015-10-02,9.459467424468807
2015-10-05,18.484841213349004
2015-10-06,36.32028553865475
2015-10-07,34.17673404380027
2015-10-08,22.944989528443944
2015-10-09,21.756799914867926
2015-10-12,34.244204189185844
2015-10-13,35.2199446774575
2015-10-14,23.881376665619793
2015-10-15,17.666634644891932
2015-10-16,11.829334433810393
2015-10-19,34.2200791167193
2015-10-20,35.60960552684389
2015-10-21,30.50665263975449
2015-10-22,20.51236661704234
2015-10-23,29.12715838516519
2015-10-26,42.064664093933814
2015-10-27,32.22691061320099
2015-10-28,23.94154977914064
2015-10-29,48.27377368981009
2015-10-30,63.682218945463944
2015-11-02,71.58492467078928
2015-11-03,77.81153803037665
2015-11-04,57.17151330765878
2015-11-05,41.27179091662618
2015-11-06,50.07927934721226
2015-11-09,48.725635677953555
2015-11-10,33.85742418866136
2015-11-11,23.00498500992248
2015-11-12,44.563420026285655
2015-11-13,29.888829746293023
2015-11-16,19.9279749936258
2015-11-17,19.018702320512205
2015-11-18,12.871168907776896
2015-11-19,13.135476546232772
2015-11-20,9.400588845082398
2015-11-23,20.23742890161047
2015-11-24,41.95899976997901
2015-11-25,41.89640519815445
2015-11-27,46.8075019039924
2015-11-30,32.754342806034096
2015-12-01,40.802745433352506
2015-12-02,54.31313507446195
2015-12-03,50.17578531953199
2015-12-04,33.4754412806894
2015-12-07,49.5496233524409
2015-12-08,33.23839372772333
2015-12-09,22.163262928491367
2015-12-10,31.875807492238135
2015-12-11,26.223511420714498
2015-12-14,17.497277218091483
2015-12-15,43.048813575864294
2015-12-16,46.01950357682554
2015-12-17,63.17985542874691
2015-12-18,43.39652450571227
2015-12-21,30.223529115320414
2015-12-22,42.32435902805066
2015-12-23,60.07719400317745
2015-12-24,71.89504740647482
2015-12-28,79.26273765705749
2015-12-29,52.84182766195878
2015-12-30,67.75857432311194
2015-12-31,75.16040180944127
2016-01-04,60.41587891378179
2016-01-05,40.827575376621894
2016-01-06,47.26416602224011
2016-01-07,39.93152754803274
2016-01-08,26.659715788343394
2016-01-11,17.78518512129261
2016-01-12,11.86600902726363
2016-01-13,8.014377259770134
2016-01-14,5.366796379606334
2016-01-15,3.93603356935634
2016-01-19,2.624048323582399
2016-01-20,29.138594136570557
2016-01-21,50.03219650779508
2016-01-22,45.32214290857551
2016-01-25,54.027118725191805
2016-01-26,47.975104000456724
2016-01-27,59.30010924923972
2016-01-28,47.35476487108451
2016-01-29,58.880038214511366
2016-02-01,70.4892056862032
2016-02-02,72.58674765930151
2016-02-03,50.5037457528178
2016-02-04,34.04447446915878
2016-02-05,25.557039043422787
2016-02-08,17.057670051963147
2016-02-09,11.38679119901797
2016-02-10,9.907270810641913
2016-02-11,7.933245890953045
2016-02-12,5.295295978324379
2016-02-16,12.212868948655663
2016-02-17,8.924056523485397
2016-02-18,21.550680865257664
2016-02-19,17.635331423984216
2016-02-22,11.857914304120134
2016-02-23,39.48778018637633
2016-02-24,35.267214322024635
2016-02-25,32.479739243718036
2016-02-26,49.810394854738966
2016-02-29,58.14913637354679
2016-03-01,69.00701973609519
2016-03-02,61.67856795843784
2016-03-03,65.97951919375508
2016-03-04,76.56220400996517
2016-03-07,81.96307260456966
2016-03-08,72.56058177891872
2016-03-09,48.41378854409939
2016-03-10,47.926626447677506
2016-03-11,36.23404669060881
2016-03-14,54.386401070806215
2016-03-15,49.4603124137802
2016-03-16,33.15624112689634
2016-03-17,31.08869146215365
2016-03-18,47.45160358165609
2016-03-21,64.22559708665085
2016-03-22,51.692434925367586
2016-03-23,34.537021133885
2016-03-24,23.27857437093017
2016-03-28,15.986587653510377
2016-03-29,31.757722546008115
2016-03-30,50.65920618064562
2016-03-31,62.08659508170525
2016-04-01,57.47704544641823
2016-04-04,65.18654346593449
2016-04-05,66.60801935568706
2016-04-06,57.96542607524352
2016-04-07,68.05476581549323
2016-04-08,61.32914697108433
2016-04-11,44.28299992319189
2016-04-12,52.6667422304939
2016-04-13,42.3946996919884
2016-04-14,57.68394615075787
2016-04-15,54.438431024393395
2016-04-18,63.095990686229015
2016-04-19,55.551242240123436
2016-04-20,55.46819746408213
2016-04-21,52.922855336753344
2016-04-22,35.47105737030701
2016-04-25,53.096749079264384
2016-04-26,46.66994174936911
2016-04-27,64.04664964963932
2016-04-28,75.2985915750183
2016-04-29,52.122176934711966
2016-05-02,34.88772874042279
2016-05-03,27.733892324041097
2016-05-04,20.48697080721283
2016-05-05,14.512193155914408
2016-05-06,10.541180052861936
2016-05-09,7.052450247174456
2016-05-10,4.855549827808056
2016-05-11,3.272458022166367
2016-05-12,3.129108157732299
2016-05-13,3.0466064703338325
2016-05-16,2.331886254818004
2016-05-17,32.338827222809456
2016-05-18,22.29322261382872
2016-05-19,18.88634626790991
2016-05-20,13.595212822478908
2016-05-23,10.868698091159542
2016-05-24,31.84614857378492
2016-05-25,52.09451187750083
2016-05-26,63.79293699836137
2016-05-27,75.26347955545317
2016-05-31,83.32262879602263
2016-06-01,87.40124328516838
2016-06-02,90.97291719931347
2016-06-03,75.27459453523541
2016-06-06,81.50008036521972
2016-06-07,85.62956166810086
2016-06-08,86.85836111803867
2016-06-09,89.16435944439917
2016-06-10,67.26179373670958
2016-06-13,45.524137470164725
2016-06-14,34.12112870617138
2016-06-15,23.996520121974623
2016-06-16,33.11293478465617
2016-06-17,24.304708291244467
2016-06-20,43.73945364815082
2016-06-21,59.84098995803038
2016-06-22,65.76563601551408
2016-06-23,46.05156301686548
2016-06-24,60.542226228279866
2016-06-27,40.36330439611757
2016-06-28,27.638204377315144
2016-06-29,49.82765925777277
2016-06-30,65.08211187644395
2016-07-01,67.575570041917
2016-07-05,77.26373706798772
2016-07-06,57.918950507669315
2016-07-07,41.57944748385781
2016-07-08,58.43959243617615
2016-07-11,72.03281691752011
2016-07-12,79.8228656970146
2016-07-13,84.49191617711416
2016-07-14,88.78101523081938
2016-07-15,92.15056303857203
2016-07-18,94.48680036244095
2016-07-19,76.94500203104636
2016-07-20,70.20345210071501
2016-07-21,78.90023243052619
2016-07-22,82.12898539422275
2016-07-25,85.8628321322707
2016-07-26,66.48748163235992
2016-07-27,46.978440617262464
2016-07-28,52.45720065412396
2016-07-29,63.34066084322476
2016-08-01,70.56683109534326
2016-08-02,54.4169571386507
2016-08-03,43.67926962317529
2016-08-04,60.22346922062152
2016-08-05,63.37685178952029
2016-08-08,75.28808387199699
2016-08-09,81.78982734555149
2016-08-10,83.86457877963217
2016-08-11,84.03737224036185
2016-08-12,85.31098342368551
2016-08-15,89.45180525791544
2016-08-16,92.73205569850074
2016-08-17,72.49498214848113
2016-08-18,79.21986999544394
2016-08-19,85.55922225972432
2016-08-22,87.08365151991848
2016-08-23,84.2883279870591
2016-08-24,88.44192767899607
2016-08-25,73.91752238406703
2016-08-26,52.3247056773887
2016-08-29,40.07567539892597
2016-08-30,56.728964379500155
2016-08-31,63.99126288750685
2016-09-01,52.98928889748337
2016-09-02,45.67744083697536
2016-09-06,59.42834714951518
2016-09-07,72.76457597901673
2016-09-08,80.35267539193505
2016-09-09,82.3897082673984
2016-09-12,56.191605584799106
2016-09-13,61.58814551318187
2016-09-14,44.021878930660385
2016-09-15,61.84348398322646
2016-09-16,51.290526034100424
2016-09-19,56.16032101788528
2016-09-20,69.6387079766908
2016-09-21,65.93160147190996
2016-09-22,69.80121486330812
2016-09-23,78.3267082798398
2016-09-26,73.92545909265722
2016-09-27,54.1414231373822
2016-09-28,63.47213530594292
2016-09-29,64.01088031903357
2016-09-30,46.4128614804022
2016-10-03,59.64305158865051
2016-10-04,63.59825927608777
2016-10-05,75.46035059794603
2016-10-06,81.52175207672309
2016-10-07,62.03420752189819
2016-10-10,55.51076900665538
2016-10-11,65.56762309965502
2016-10-12,46.48085727423442
2016-10-13,54.65200763665606
2016-10-14,44.15002361494147
2016-10-17,43.62768920096497
2016-10-18,56.31332507880531
2016-10-19,49.334902228313375
2016-10-20,63.42010450559087
2016-10-21,75.10678879291385
2016-10-24,82.1700683617255
2016-10-25,85.20794046394496
2016-10-26,68.24861020224537
2016-10-27,50.06254363826656
2016-10-28,65.77266476002086
2016-10-31,44.98698463279646
2016-11-01,32.682723067337584
2016-11-02,21.8986030268274
2016-11-03,14.60139242919962
2016-11-04,13.493121939182553
2016-11-07,18.911243141772704
2016-11-08,27.13341806964858
2016-11-09,30.23738718160728
2016-11-10,48.90960395547261
2016-11-11,62.392973914827756
2016-11-14,74.44155951250141
2016-11-15,81.37885710799621
2016-11-16,87.30835881361882
2016-11-17,83.67535864248752
2016-11-18,77.0984253982194
2016-11-21,65.37490132136628
2016-11-22,75.27812956070302
2016-11-23,75.54954471176057
2016-11-25,79.89638748116701
2016-11-28,81.63128866139455
2016-11-29,86.06580596596821
2016-11-30,84.2483923974301
2016-12-01,88.77652800802072
2016-12-02,77.58625691247757
2016-12-05,67.63593178372645
2016-12-06,70.12998651386698
2016-12-07,77.77026365561859
2016-12-08,85.11059901675186
2016-12-09,89.83926899036449
2016-12-12,92.64621026799405
2016-12-13,93.22674840441805
2016-12-14,94.6862186043807
2016-12-15,93.92326626900837
2016-12-16,92.59024305662149
2016-12-19,87.82937613388363
2016-12-20,65.090578796136
2016-12-21,67.666263721659
2016-12-22,46.4141386562412
2016-12-23,45.94027296890661
2016-12-27,48.1147881908202
2016-12-28,58.234202327969285
2016-12-29,66.4963323948968
2016-12-30,70.42360197707568
2017-01-03,48.67700152995624
2017-01-04,42.76283904770716
2017-01-05,50.73736215828169
2017-01-06,44.13951609393852
2017-01-09,42.00523745754732
2017-01-10,54.16468695246104
2017-01-11,58.318346255912466
2017-01-12,63.164339652644365
2017-01-13,54.611259183688766
2017-01-17,60.68039737223133
2017-01-18,60.28073965539917
2017-01-19,55.06710366812187
2017-01-20,68.56946897707228
2017-01-23,53.89453014284041
2017-01-24,41.00853104179607
2017-01-25,47.15327079855328
2017-01-26,59.056673781774975
2017-01-27,59.12249760845694
2017-01-30,43.327823078194854
2017-01-31,29.186075669789393
2017-02-01,27.818231792530867
2017-02-02,25.19960508461811
2017-02-03,39.13547381524723
2017-02-06,38.757151287486046
2017-02-07,28.187761853990157
2017-02-08,27.27437224490427
2017-02-09,28.719331171315286
2017-02-10,49.99296554770145
2017-02-13,41.794234940601676
2017-02-14,55.67073765762971
2017-02-15,69.84757678047181
2017-02-16,77.34619355866607
2017-02-17,84.07354894692931
2017-02-21,85.9558307263194
2017-02-22,84.8503503193217
2017-02-23,85.38230404046128
2017-02-24,82.81914624863833
2017-02-27,60.168094178410115
2017-02-28,64.15618997865732
2017-03-01,50.82138976563963
2017-03-02,66.5782493619347
2017-03-03,76.1791621441967
2017-03-06,58.69561236903533
2017-03-07,53.58885553151626
2017-03-08,68.18887132379058
2017-03-09,71.15989133017213
2017-03-10,52.254994739808645
2017-03-13,66.09113504810472
2017-03-14,51.866447896475385
2017-03-15,38.290747789030235
2017-03-16,52.86534439723871
2017-03-17,66.49050399456733
2017-03-20,71.58182737097208
2017-03-21,69.22840377623452
2017-03-22,46.82251960242956
2017-03-23,34.9233973049323
2017-03-24,37.65597515021968
2017-03-27,34.92215758897901
2017-03-28,53.88501127288208
2017-03-29,64.56732564513803
2017-03-30,75.48753357521424
2017-03-31,80.84931083176971
2017-04-03,85.6120232878618
2017-04-04,71.05710591063104
2017-04-05,72.81180504387278
2017-04-06,75.61520784712673
2017-04-07,66.7821923315871
2017-04-10,58.430234475559665
2017-04-11,64.33928086813461
2017-04-12,43.53948361854356
2017-04-13,38.52990886862732
2017-04-17,25.69078848841031
2017-04-18,40.914859350817096
2017-04-19,52.94280360770174
2017-04-20,43.08836900088212
2017-04-21,40.65426688849302
2017-04-24,41.422500937206344
2017-04-25,54.9191193768624
2017-04-26,63.88702935053177
2017-04-27,66.29501755182179
2017-04-28,48.95745190805845
2017-05-01,44.528629101737785
2017-05-02,55.335782527285424
2017-05-03,64.1404443006656
2017-05-04,52.41642477832329
2017-05-05,36.148702749534216
2017-05-08,45.72589836534588
2017-05-09,59.11537448985744
2017-05-10,63.12856830478205
2017-05-11,67.69204951796162
2017-05-12,64.25109171142442
2017-05-15,74.04090196317038
2017-05-16,81.47701564488912
2017-05-17,86.72850349266245
2017-05-18,61.351059092396675
2017-05-19,48.453221557314
2017-05-22,57.725666362933964
2017-05-23,70.88936525130596
2017-05-24,75.64255049575483
2017-05-25,75.69507883495434
2017-05-26,79.93939292260092
2017-05-30,74.28714230683734
2017-05-31,60.83891788511725
2017-06-01,63.77682513056764
2017-06-02,58.61050441450978
2017-06-05,67.36253774039237
2017-06-06,77.84000449254457
2017-06-07,81.24800484276675
2017-06-08,84.43165190068771
2017-06-09,88.28590294315053
2017-06-12,63.13524059340774
2017-06-13,53.055683576592855
2017-06-14,56.00286670937748
2017-06-15,50.60710230052405
2017-06-16,34.186090963442304
2017-06-19,36.21302565679921
2017-06-20,54.42807371592472
2017-06-21,40.63758906012043
2017-06-22,56.43774158159811
2017-06-23,70.65121399486321
2017-06-26,77.30777402704783
2017-06-27,72.0223512907998
2017-06-28,76.02139905107987
2017-06-29,61.46695064817368
2017-06-30,49.72661742274942
2017-07-03,46.27672696506787
2017-07-05,62.82244687186966
2017-07-06,68.35503786234172
2017-07-07,63.4830554866231
2017-07-10,57.74471151895048
2017-07-11,58.84037210872403
2017-07-12,47.88595304363031
2017-07-13,59.87005868310751
2017-07-14,64.5549928318688
2017-07-17,75.58677978531925
2017-07-18,72.84241582071151
2017-07-19,73.06158693111819
2017-07-20,80.14618285731844
2017-07-21,85.95522310362469
2017-07-24,88.6950085915662
2017-07-25,69.36591471030913
2017-07-26,72.33153828894012
2017-07-27,65.56001816119839
2017-07-28,48.80170911439515
2017-07-31,54.69508608668908
2017-08-01,60.70634845635633
2017-08-02,60.26175937831246
2017-08-03,41.8982671470699
2017-08-04,33.07175683169071
2017-08-07,37.042460972906575
2017-08-08,25.684122410045465
2017-08-09,29.822011349926147
2017-08-10,20.052887209936486
2017-08-11,13.408072925046275
2017-08-14,8.9454744145771
2017-08-15,35.28423226266164
2017-08-16,34.521619614797935
2017-08-17,47.943473592630276
2017-08-18,32.76821148019658
2017-08-21,22.097215091683193
2017-08-22,45.784111427960944
2017-08-23,62.54851991945765
2017-08-24,71.9649884577866
2017-08-25,56.89715600636297
2017-08-28,46.87821591541953
2017-08-29,63.26036815854625
2017-08-30,68.80110237746034
2017-08-31,76.8280082009917
2017-09-01,82.156580620568
2017-09-05,86.27651908344667
2017-09-06,70.48701394853774
2017-09-07,78.48021401328677
2017-09-08,84.250446712858
2017-09-11,59.29958397689793
2017-09-12,57.31031654039981
2017-09-13,68.28797146331989
2017-09-14,77.43825702565664
2017-09-15,83.04956962739033
2017-09-18,77.62493418919388
2017-09-19,77.90439874783425
2017-09-20,64.48101859090548
2017-09-21,69.12405846483757
2017-09-22,61.010463535219095
2017-09-25,41.65506849073244
2017-09-26,47.75002712079661
2017-09-27,40.20395945296422
2017-09-28,53.00904662910862
2017-09-29,68.06494687231411
2017-10-02,74.29170735088528
2017-10-03,75.57259202477705
2017-10-04,65.1764733230927
2017-10-05,73.35532366336322
2017-10-06,57.04388493567183
2017-10-09,44.496957770524155
2017-10-10,32.66159694342091
2017-10-11,54.001379878187294
2017-10-12,60.15732660865924
2017-10-13,46.560092056677206
2017-10-16,48.31712739226992
2017-10-17,38.69478932212038
2017-10-18,40.63605349940962
2017-10-19,31.022059983912726
2017-10-20,27.241245554505493
2017-10-23,45.83488310971999
2017-10-24,47.94655390975202
2017-10-25,54.11953740936116
2017-10-26,41.18929346197557
2017-10-27,53.574070997443435
2017-10-30,67.57557172684206
2017-10-31,53.238294255340556
2017-11-01,66.22134265439227
2017-11-02,49.18852462425817
2017-11-03,54.85969245961697
2017-11-06,64.14704274851313
2017-11-07,68.73785157481281
2017-11-08,65.45619191020664
2017-11-09,53.7089471972724
2017-11-10,55.45230430116689
2017-11-13,51.66411013723556
2017-11-14,42.56262618302091
2017-11-15,52.49967652997547
2017-11-16,37.24841425440491
2017-11-17,44.56459787528539
2017-11-20,61.06087347485084
2017-11-21,69.52562754521689
2017-11-22,76.19050434747273
2017-11-24,81.44289832273893
2017-11-27,78.20809641837467
2017-11-28,77.91289016713121
2017-11-29,84.91210912141509
2017-11-30,89.27546874135277
2017-12-01,91.24057458164843
2017-12-04,82.18576057340046
2017-12-05,85.96085273518615
2017-12-06,87.76088048936413
2017-12-07,70.02364499766188
2017-12-08,76.22362829986098
2017-12-11,77.80058761999457
2017-12-12,72.9652338446409
2017-12-13,81.44834244524206
2017-12-14,84.64692931419087
2017-12-15,83.24116862215647
2017-12-18,85.8014016109144
2017-12-19,90.12457982034591
2017-12-20,92.41301868306641
2017-12-21,92.55533410856044
2017-12-22,92.6274461891095
2017-12-26,79.67860380683831
2017-12-27,82.27780098097249
2017-12-28,86.33189647070559
2017-12-29,87.63251603994973
2018-01-02,86.23433342319744
2018-01-03,90.63931338513441
2018-01-04,92.30019979340352
2018-01-05,94.40567016447925
2018-01-08,91.77743593787795
2018-01-09,80.80202279151115
2018-01-10,79.79413192957274
2018-01-11,67.82124878700184
2018-01-12,78.07257218043003
2018-01-16,84.89880420174258
2018-01-17,89.56697235276907
2018-01-18,92.76784729904712
2018-01-19,92.33716203956014
2018-01-22,92.02531755725262
2018-01-23,91.79260542521665
2018-01-24,93.5886209187862
2018-01-25,94.45383449213534
2018-01-26,93.31402077644053
2018-01-29,95.13848142166819
2018-01-30,92.7582501109062
2018-01-31,84.75980180252724
2018-02-01,83.1583547031663
2018-02-02,82.06116929030196
2018-02-05,55.303491042365955
2018-02-06,38.7892736822042
2018-02-07,26.955788464111567
2018-02-08,25.244431378505976
2018-02-09,17.945777242186455
2018-02-12,11.987897650850213
2018-02-13,17.42350376835627
2018-02-14,13.677734600943461
2018-02-15,36.2461812551255
2018-02-16,47.666757345974666
2018-02-20,64.18704150259474
2018-02-21,54.29890371280999
2018-02-22,64.6098121138897
2018-02-23,61.82780857924167
2018-02-26,62.353856721745096
2018-02-27,68.53775630320541
2018-02-28,64.37287119405728
2018-03-01,52.18951787520087
2018-03-02,37.456914252746465
2018-03-05,28.496244677105185
2018-03-06,50.14030743000021
2018-03-07,65.82059398531327
2018-03-08,72.208226591877
2018-03-09,71.35050992153381
2018-03-12,79.61608066527167
2018-03-13,82.46879794027956
2018-03-14,84.34264807339311
2018-03-15,61.86236506544507
2018-03-16,59.62355726335229
2018-03-19,58.124219337170736
2018-03-20,47.77799623771332
2018-03-21,39.074574041474776
2018-03-22,46.89854094275531
2018-03-23,32.73755930010613
2018-03-26,22.661111244506912
2018-03-27,33.75504883907243
2018-03-28,25.973210979543435
2018-03-29,24.75309393969063
2018-04-02,35.25330246909575
2018-04-03,24.142632694441062
2018-04-04,30.024737360660183
2018-04-05,38.89900015957692
2018-04-06,49.38267277199136
2018-04-09,33.790012521436076
2018-04-10,46.053045232899365
2018-04-11,60.28965603394145
2018-04-12,54.11885660851984
2018-04-13,47.66744808958793
2018-04-16,43.385510469458815
2018-04-17,45.367175738655924
2018-04-18,37.831619433017885
2018-04-19,55.701183135633364
2018-04-20,53.54037464986366
2018-04-23,49.6355059818874
2018-04-24,56.55823960631742
2018-04-25,45.253748737049726
2018-04-26,34.812243424270015
2018-04-27,46.73648666395108
2018-04-30,47.61941953343355
2018-05-01,55.251083742218725
2018-05-02,44.41328822427379
2018-05-03,43.61601785702816
2018-05-04,29.957519506256762
2018-05-07,51.16985324428723
2018-05-08,65.819779277715
2018-05-09,67.34667928337814
2018-05-10,73.33556203535939
2018-05-11,81.52505972301459
2018-05-14,79.60245736737402
2018-05-15,74.10749055479958
2018-05-16,70.42753180471686
2018-05-17,79.75146422341696
2018-05-18,82.5643297285736
2018-05-21,66.20184328514294
2018-05-22,75.73220156238094
2018-05-23,78.6503047269558
2018-05-24,65.78258757966192
2018-05-25,59.663421717547436
2018-05-29,62.730011533478745
2018-05-30,55.15988600917794
2018-05-31,67.03081776464633
2018-06-01,62.89485305520886
2018-06-04,72.15980365588057
2018-06-05,79.0613231871187
2018-06-06,85.72437016735061
2018-06-07,89.09316272631811
2018-06-08,89.4805611470038
2018-06-11,84.16467010010058
2018-06-12,87.55124931478441
2018-06-13,91.09807823290811
